BR,RT,DAY,STOP,NEW BR,NEW RT,NEW DAY,NEW STOP,CUST,CUST NAME,HOUSE NUMBER,ADDRESS,CITY,ZIP,EST DATE,BIG 5 AVG,COMP AVG
650,02,08B,03,650,03,12B,3,156500201,TORO BRAVO,802,PINNACLE DRIVE,LINTHICUM HEIGHTS,21090,06/25/2015,$315.58,$0.00
650,02,08B,05,650,03,13B,8,650597,WILLY'S RESTAURANT,7271,BALTIMORE ANNAPOLIS BOULEVARD,GLEN BURNIE ,21061,12/21/2009,$205.34,$0.00
650,02,"08B,19B","04,02",650,03,12B,4,186500013,GLORY DAYS GRILL - LINTHICUM,1616,WEST NURSERY ROAD,LINTHICUM HEIGHTS,21090,05/15/2018,$1350.93,$880.57
650,02,09B,01,650,02,07B,8,216500028,KABUTO - JOPPA ,8810 ,WALTHAM WOODS ROAD,PARKVILLE,21234,08/12/2021,$374.90,$38.57
650,02,09B,02,650,01,05B,6,650485,VALENTINO'S RESTAURANT,6627,HARFORD ROAD,BALTIMORE,21214-1306,06/04/2008,$812.72,$12.72
650,02,09B,03,650,01,05B,7,156500378,SILVER QUEEN CAFE,5427,HARFORD ROAD,BALTIMORE,21214-2217,10/13/2015,$290.36,$20.17
650,02,09B,04,650,01,05B,8,226500032,CAFE CAMPLI,4801,HARFORD ROAD,BALTIMORE,21214-2935,12/05/2022,$300.83,$60.83
650,02,09B,05,650,03,11B,3,650561,G.L. SHACKS CATONSVILLE,583,FREDERICK ROAD,CATONSVILLE,21228,05/20/2009,$600.08,$174.85
650,02,09B,06,650,03,11B,4,65035326,PHO 1,5764,BALTIMORE NATIONAL PIKE,CATONSVILLE,21228,08/28/2003,$302.34,$31.65
650,02,09B,07,650,03,11B,6,196500002,THAI HEAVEN RESTAURANT,6413,FREDERICK ROAD,CATONSVILLE,21228-3504,01/07/2019,$230.00,$0.00
650,02,10B,01,650,01,07B,5,650892,ROSARIO'S RESTAURANT,7301,PULASKI HIGHWAY,ROSEDALE,21237-2527,05/15/2012,$863.91,$0.00
650,02,10B,02,650,01,15B,7,236500006,TUERK HOUSE,730,ASHBURTON STREET,BALTIMORE,21216-4703,01/10/2023,$386.20,$0.00
650,02,10B,03,650,01,14B,3,216500031,SAKOON INDIAN FUSION,3105 B,ST. PAUL STREET,BALTIMORE,21218,09/07/2021,$189.00,$0.00
650,02,10B,04,650,01,14B,5,65040034,CHARLES VILLAGE PUB ,3107,SAINT PAUL STREET,BALTIMORE,21218-3841,03/14/2002,$272.26,$0.00
650,02,10B,05,650,01,14B,6,65086721,TAMBERS NIFTY FIFTY,3327,SAINT PAUL STREET,BALTIMORE,21218-3254,05/16/2006,$185.00,$0.00
650,02,10B,06,650,02,09B,1,166500205,CYPRIANA ,105,WEST 39TH STREET,BALTIMORE,21210,04/28/2016,$827.22,$88.22
650,02,10B,07,650,01,14B,7,226500016,KAJIKEN,7,EAST 33RD STREET,BALTIMORE,21218,07/15/2022,$298.45,$0.00
650,02,10B,08,650,01,14B,4,236500019,TOKI UNDERGROUND,2731,GREENMOUNT AVENUE,BALTIMORE,21218-4496,06/21/2023,$277.18,$31.18
650,02,11B,01,650,03,01B,3,186500027,DOMINO'S PIZZA CHAMBERSBURG #4776,1515,LINCOLN WAY EAST,CHAMBERSBURG,17202-3316,09/21/2018,$205.00,$0.00
650,02,11B,02,650,03,01B,1,216500026,LEDO PIZZA OF CHAMBERSBURG,1300,LINCOLN WAY EAST,CHAMBERSBURG,17202,07/12/2021,$266.13,$41.13
650,02,11B,03,650,03,01B,2,216500042,DOMINO'S PIZZA CHAMBERSBURG #4775,408,E. QUEEN STREET,CHAMBERSBURG,17201,12/01/2021,$244.00,$0.00
650,02,11B,04,650,03,01B,5,650942,AKI JAPANESE STEAKHOUSE,1150,CARLISLE STREET,HANOVER,17331,10/17/2012,$378.71,$0.00
650,02,12B,01,650,02,01B,5,650512,THE SODA JERK DINER,403,EAST MAIN STREET,HUMMELSTOWN,17036-1861,10/20/2008,$750.00,$0.00
650,02,12B,02,650,02,01B,1,206500013,SIMPLY GREEK,23,BRIARCREST SQUARE,HUMMELSTOWN,17033,10/22/2020,$220.00,$0.00
650,02,12B,03,650,02,02B,2,246500006,ICHIBAN,1870,FRUITVILLE PIKE,LANCASTER,17601,01/23/2024,$142.13,$42.47
650,02,12B,04,650,02,02B,1,216500037,MISSION BBQ - LANCASTER ,2002,FRUITVILLE PIKE,LANCASTER,17601-7200,11/17/2021,$875.25,$44.53
650,02,13B,01,650,02,01B,3,196500026,MISSION BBQ - CAMP HILL ,25,NORTH 32ND STREET,MECHANICSBURG,17011-2918,08/12/2019,$1053.63,$53.44
650,02,13B,02,650,03,01B,4,216500022,J & J'S ASIAN RESTAURANT ,34,BALTIMORE STREET,GETTYSBURG,17325,07/01/2021,$0.00,$0.00
650,02,13B,03,650,02,01B,4,176500009,MISSION BBQ HARRISBURG,5045,JONESTOWN ROAD,HARRISBURG,17112-2922,03/29/2017,$641.65,$35.63
650,02,13B,04,650,02,01B,2,196500035,DOMINO'S PIZZA HARRISBURG,479,EISENHOWER BOULEVARD,HARRISBURG,17111-2302,12/17/2019,$239.00,$0.00
650,02,13B,05,650,02,03B,2,196500017,J&B'S GRILL ,14,NORTH MAIN STREET,SHREWSBURY,17361-1322,06/20/2019,$216.64,$0.00
650,02,13B,06,650,02,03B,3,176500014,ECHO FREZCO SHREWSBURY,634,SHREWSBURY COMMONS AVENUE,SHREWSBURY,17361,04/13/2017,$215.00,$0.00
650,02,14B,01,650,02,02B,4,196500007,DOMINO'S PIZZA YORK #4785,1539,MOUNT ROSE AVENUE,YORK,17403,01/30/2019,$195.00,$0.00
650,02,14B,02,650,02,03B,1,6501030,MISSION BBQ YORK,970,LOUCKS ROAD,YORK,17404-2273,06/26/2013,$1053.63,$53.44
650,02,14B,03,650,02,02B,3,650994,GUADALAJARA RESTAURANT,2600,EAST MARKET STREET,YORK,17402-2425,04/03/2013,$215.00,$0.00
650,02,14B,04,650,02,02B,6,186500032,DOMINO'S PIZZA YORK  #4778,930,SOUTH RICHLAND AVENUE,YORK,17403,12/17/2018,$269.42,$0.00
650,02,14B,05,650,02,02B,8,186500033,DOMINO'S PIZZA YORK #4783,351,LOUCKS ROAD,YORK,17404,12/17/2018,$319.84,$0.00
650,02,14B,06,650,02,02B,7,176500027,DISTRICT THAI,1057,NORTH GEORGE STREET,YORK,17404,09/08/2017,$271.25,$31.25
650,02,14B,07,650,02,02B,5,236500024,AA TO ZZ CHILD CARE,215,SAINT CHARLES WAY,YORK,17402-4643,09/11/2023,$165.70,$0.00
650,02,15B,01,650,03,03B,1,166500222,KECCO'S NEOPOLITAN,114,WESTMINSTER PIKE,REISTERSTOWN,21136,07/15/2016,$368.17,$51.75
650,02,15B,02,650,03,03B,7,156500214,MESSIAH COMMUNITY CHURCH,909,BERRYMANS LANE,REISTERSTOWN,21136-6010,06/29/2015,$0.00,$0.00
650,02,15B,03,650,03,03B,6,176500013,LA TOLTECA OWINGS MILLS,11515,REISTERSTOWN ROAD,OWINGS MILLS,21117-1815,04/13/2017,$216.01,$0.00
650,02,15B,04,650,01,07B,2,6501022,KABUTO,8813,PULASKI HIGHWAY,ESSEX,21221,06/10/2013,$577.57,$0.00
650,02,15B,05,650,02,10B,1,650866,YAMA SUSHI BAR BALTIMORE,1030,WEST 41ST STREET,BALTIMORE,21211,01/13/2012,$262.23,$0.00
650,02,15B,06,650,02,10B,7,65094406,MR CHAN'S SZECHUAN REST,1000,REISTERSTOWN ROAD,PIKESVILLE,21208-4206,03/06/2001,$60.00,$0.00
650,02,16B,01,650,02,08B,8,196500027,A1 SUSHI,438,E BELVEDERE AVE,BALTIMORE,21212,08/29/2019,$0.00,$0.00
650,02,16B,02,650,02,09B,8,186500012,18-8 SUSHI,727,WEST 40TH STREET,BALTIMORE,21211,05/03/2018,$215.00,$0.00
650,02,16B,03,650,02,09B,7,6503727,THE WINE SOURCE,3601,ELM AVENUE,BALTIMORE,21211-2402,11/01/2001,$145.28,$0.00
650,02,16B,04,650,02,09B,3,166500233,FIVE AND DIME ALE HOUSE,901,WEST 36TH STREET,BALTIMORE,21211,09/19/2016,$0.00,$0.00
650,02,16B,05,650,02,09B,4,65093180,SUZIE'S SOBA,1009,WEST 36TH STREET,BALTIMORE,21211-2416,07/14/1998,$0.00,$0.00
650,02,16B,06,650,02,05B,6,650768,CAFE SPICE INDIA CUISINE,10540,YORK ROAD,COCKEYSVILLE,21030,03/15/2011,$334.42,$0.00
650,02,17B,01,650,02,09B,5,650387,GOLDEN WEST ,1105,WEST 36TH STREET,BALTIMORE,21211,12/12/2006,$903.48,$147.70
650,02,17B,02,650,02,09B,6,216500039,GRANO PASTA BAR,1031,W 36TH ST,BALTIMORE,21210,11/01/2021,$244.53,$0.00
650,02,17B,03,650,01,15B,2,156500396,COSIMA,3000,FALLS ROAD,BALTIMORE,21211,11/04/2015,$896.04,$315.80
650,02,17B,04,650,02,10B,2,206500003,THE WINE COLLECTIVE,1700,WEST 41ST STREET,BALTIMORE,21211-1431,01/17/2020,$440.00,$0.00
650,02,17B,05,650,01,14B,8,236500018,BE.BIM KOREAN BBQ,301,WEST 29TH STREET,BALTIMORE,21211-2910,06/19/2023,$240.00,$0.00
650,02,17B,06,650,02,09B,2,166500242,DYLAN'S OYSTER CELLAR,3601,CHESTNUT AVENUE,BALTIMORE,21211-2530,10/25/2016,$212.08,$0.00
650,02,18B,01,650,01,05B,5,650502,HOUSE OF KABOB,8025,HARFORD ROAD,PARKVILLE,21234,09/04/2008,$224.12,$9.12
650,02,18B,01,650,01,06B,1,246500008,JUICY KING CRAB,7916,BELAIR ROAD,NOTTINGHAM,21236,02/27/2024,$0.00,$0.00
650,02,18B,02,650,02,08B,2,650723,REMO'S OF N.Y.,8811,WALTHAM WOODS ROAD,PARKVILLE,21234,01/01/2011,$254.98,$0.00
650,02,18B,03,650,02,08B,1,65094668,LUCKY INN RESTAURANT,8924,WALTHAM WOODS ROAD,PARKVILLE,21234,07/18/1990,$225.00,$0.00
650,02,18B,04,650,02,08B,6,156500024,EL TROVADOR MERCADO LATINO,2523,PUTTY HILL AVENUE,PARKVILLE,21234-4307,02/04/2015,$220.36,$0.00
650,02,18B,05,650,02,08B,3,65093551,EL SALTO PARKVILLE,8816,WALTHAM WOODS ROAD,PARKVILLE,21234-2402,04/20/1999,$271.95,$0.00
650,02,18B,06,650,02,08B,5,206500010,URBAN CRAB SHACK,1991,EAST JOPPA ROAD,PARKVILLE,21234-2733,09/16/2020,$618.48,$70.95
650,02,18B,07,650,02,07B,7,246500001,BIRRIA LOVE,1742,EAST JOPPA ROAD,PARKVILLE,21234-3620,01/09/2024,$82.00,$0.00
650,02,19B,01,650,01,13B,2,226500023,ROSINA'S GOURMET,300,EAST LOMBARD STREET,BALTIMORE,21202-3219,09/27/2022,$297.00,$0.00
650,02,19B,03,650,02,15B,4,246500005,BLACK FLAG SOCIAL HOUSE,2050,MARRIOTTSVILLE ROAD,MARRIOTTSVILLE,21104,01/09/2024,$608.54,$133.62
650,02,19B,04,650,02,15B,6,166500231,ASIAN COURT,11105,RESORT ROAD,ELLICOTT CITY,21042,08/31/2016,$324.48,$0.00
650,02,19B,05,650,02,15B,5,156500138,PAPER LANTERN ,2020,MARRIOTTSVILLE ROAD,MARRIOTTSVILLE,21104,04/27/2015,$230.00,$0.00
650,02,20B,01,650,03,09B,1,216500003,KUNG FU TEA,14708,BALTIMORE AVENUE,LAUREL,20707-5008,01/04/2021,$0.00,$0.00
650,03,01B,04,650,01,05B,2,650944,MISSION BBQ NOTTINGHAM,4132,EAST JOPPA ROAD,NOTTINGHAM,21236,10/22/2012,$755.71,$233.59
650,03,01B,07,650,02,07B,5,226500026,LEDO PIZZA TOWSON,1238,PUTTY HILL AVE STE 104,TOWSON,21286,09/28/2022,$339.62,$94.62
650,03,"01B,10","06,08",650,02,06B,8,206500014,MISSION BBQ - TOWSON,740,YORK ROAD,TOWSON,21204-2503,11/05/2020,$778.97,$147.24
650,03,"01B,11","01,03",650,02,11B,3,166500235,MISSION BBQ OWINGS MILLS,10140,REISTERSTOWN ROAD,OWINGS MILLS,21117-3815,09/23/2016,$738.96,$107.23
650,03,"01B,11","02,02",650,02,12B,5,65093711,DOUBLE T DINER - CATONSVILLE,6300,BALTIMORE NATIONAL PIKE,CATONSVILLE,21228-3901,10/05/1999,$1715.42,$541.70
650,03,"01B,11","03,01",650,01,05B,3,6501006,THE ALL AMERICAN STEAKHOUSE,3615,EAST JOPPA ROAD,PARKVILLE,21234,05/01/2013,$1202.14,$180.33
650,03,"01B,11","05,04",650,01,11B,2,196500008,SWEETGREEN - HARBOR EAST,1306,FLEET STREET,BALTIMORE,21231,01/30/2019,$1054.97,$706.65
650,03,02B,01,650,02,11B,4,650554,KAVKAZ KEBAB,10902,BOULEVARD CIRCLE,OWINGS MILLS,21117,06/01/2009,$215.00,$0.00
650,03,02B,02,650,02,11B,5,156500358,EDOMAE SUSHI,10995,OWINGS MILLS BOULEVARD,OWINGS MILLS,21117,09/15/2015,$205.00,$0.00
650,03,02B,03,650,02,11B,7,156500029,LEDO PIZZA OF OWINGS MILLS,9706,GROFFS MILL DRIVE,OWINGS MILLS,21117,02/13/2015,$210.00,$0.00
650,03,02B,04,650,02,12B,1,186500035,DOMINO'S PIZZA RANDALLSTOWN #4696,3502,BRENBROOK DRIVE,RANDALLSTOWN,21133-4902,12/17/2018,$195.00,$0.00
650,03,02B,07,650,02,11B,6,236500004,AKIRA RAMEN - OWINGS MILLS,10200,"MILL RUN CIRCLE, STE 104",OWINGS MILLS,21117,01/18/2023,$225.00,$0.00
650,03,02B,08,650,02,11B,8,236500007,NOT JUST CRAB,8731,LIBERTY ROAD,RANDALLSTOWN,21133,02/10/2023,$481.06,$0.00
650,03,"02B,12","05,01",650,02,06B,6,650399,BLUE STONE RESTAURANT,11,WEST AYLESBURY ROAD,TIMONIUM,21093-4102,02/16/2007,$2518.50,$0.00
650,03,"02B,12","06,02",650,03,03B,4,650946,MICHAEL'S CAFE,2119,YORK ROAD,TIMONIUM,21093-3110,11/02/2012,$3047.01,$1025.92
650,03,03B,01,650,03,09B,7,65052084,NOTTINGHAM'S,8850,STANFORD BOULEVARD,COLUMBIA,21045,07/10/2006,$905.80,$211.33
650,03,03B,02,650,03,09B,8,650856,THE MANGO GROVE RESTAURANT,8865,STANFORD BOULEVARD,COLUMBIA,21045,12/01/2011,$262.50,$0.00
650,03,03B,03,650,03,08B,4,650494,ANLOI RESTAURANT,7104,MINSTREL WAY,COLUMBIA,21045-5539,07/29/2008,$337.89,$0.00
650,03,03B,04,650,03,12B,7,650810,RANGOLI RESTAURANT,7791,ARUNDEL MILLS BOULEVARD,HANOVER,21076,08/15/2011,$678.68,$157.13
650,03,03B,05,650,03,12B,8,196500030,MAI DRAGON,2647,ANNAPOLIS ROAD,HANOVER,21076-1262,10/04/2019,$250.23,$0.00
650,03,03B,06,650,03,12B,6,226500001,TOMO ASIAN CUISINE,7698,DORCHESTER BOULEVARD,HANOVER,21076-1946,01/18/2022,$240.00,$0.00
650,03,03B,07,650,03,09B,3,226500005,CHOPS BY RERA,10983,GUILFORD ROAD,JESSUP,20701,04/18/2022,$174.89,$0.00
650,03,03B,08,650,03,07B,7,226500024,NORA'S KABOB COLUMBIA,10300,LITTLE PATUXENT PARKWAY,COLUMBIA,21044,09/05/2022,$280.70,$40.70
650,03,04B,01,650,03,09B,6,236500025,FLAVORS OF INDIA,7185,COLUMBIA GATEWAY DRIVE,COLUMBIA,21046,09/11/2023,$246.00,$0.00
650,03,04B,02,650,03,11B,2,65022116,CHOPSTIXX CAFE,7260,MONTGOMERY ROAD,ELKRIDGE,21075-9100,09/10/2006,$225.00,$0.00
650,03,04B,03,650,03,11B,1,186500001,LEDO PIZZA OF ELKRIDGE,7190,TROY HILL DRIVE,ELKRIDGE,21075-7055,01/23/2018,$598.76,$271.77
650,03,04B,04,650,03,10B,8,650559,KATANA SUSHI ELKRIDGE,6060,MARSHALEE DRIVE,ELKRIDGE,21075-5991,06/01/2009,$215.00,$0.00
650,03,04B,05,650,03,09B,5,6501038,RUDY'S MEDITERRANEAN GRILL,7185,COLUMBIA GATEWAY DRIVE,COLUMBIA,21046,08/06/2013,$360.35,$14.17
650,03,04B,06,650,03,10B,6,650538,COAL FIRE PIZZA ELLICOTT CITY,5725,RICHARDS VALLEY ROAD,ELLICOTT CITY,21043,03/12/2009,$871.40,$427.23
650,03,04B,07,650,03,10B,7,650800,EAST MOON ASIAN BISTRO,5725,RICHARDS VALLEY ROAD,ELLICOTT CITY,21043,07/06/2011,$314.09,$0.00
650,03,04B,08,650,02,14B,5,650599,YAMA SUSHI ELLICOTT CITY,4725-G,DORSEY HALL DRIVE,ELLICOTT CITY,21042,12/18/2009,$223.51,$0.00
650,03,04B,09,650,03,10B,1,186500023,MAIWAND KABOB,6131,COLUMBIA CROSSING CIRCLE,COLUMBIA,21045-8208,08/31/2018,$310.58,$0.00
650,03,"05,10B","04,07",650,02,08B,4,226500007,CHARM CITY BUFFET,2033,EAST JOPPA ROAD,PARKVILLE,21234,05/23/2022,$1110.79,$13.23
650,03,05B,01,650,03,07B,1,166500213,MINT INDIAN CUISINE,12447,CLARKSVILLE PIKE,CLARKSVILLE,21029,06/02/2016,$282.23,$0.00
650,03,05B,02,650,03,06B,4,650354,CATTAIL CREEK COUNTRY CLUB,3600,CATTAIL CREEK DRIVE,GLENWOOD,21738-9648,09/11/2006,$1880.44,$384.77
650,03,05B,03,650,03,06B,6,216500017,MARY'S LAND FARM,4979,SHEPPARD LANE,ELLICOTT CITY,21042,05/20/2021,$75.00,$0.00
650,03,05B,05,650,03,06B,7,236500012,MAIWAND KABOB - CLARKSVILLE,12165,CLARKSVILLE PIKE #300,CLARKSVILLE,21029,04/10/2023,$246.00,$0.00
650,03,05B,07,650,03,06B,8,156500003,KATANA SUSHI CLARKSVILLE,6343,TEN OAKS ROAD,CLARKSVILLE,21029,01/06/2015,$271.84,$0.00
650,03,"05B,14","06,01",650,01,08B,3,146500016,JIMMY'S FAMOUS SEAFOOD,6526,HOLABIRD AVENUE,BALTIMORE,21224-6244,05/01/2014,$2044.11,$91.13
650,03,"05B,15","08,07",650,03,16B,2,216500010,MISSION BBQ - WESTMINSTER,584,JERMOR LANE,WESTMINSTER,21157-6126,02/22/2021,$881.27,$190.51
650,03,"06,17B","04,06",650,03,17B,4,65078800,GLORY DAYS GRILL - GLEN BURNIE,7939,RITCHIE HIGHWAY,GLEN BURNIE ,21060,12/20/2002,$1539.02,$913.37
650,03,"06,17B","06,01",650,03,17B,3,146500068,PARK TAVERN,580,GOVERNOR RITCHIE HIGHWAY,SEVERNA PARK ,21146,07/03/2014,$1585.37,$784.20
650,03,06B,01,650,03,16B,8,6501026,MI PUEBLO II,554,GOVERNOR RITCHIE HIGHWAY,SEVERNA PARK ,21146,06/27/2013,$646.09,$0.00
650,03,06B,02,650,03,17B,8,6501010,LIFE PHO,484,RITCHIE HIGHWAY,SEVERNA PARK ,21146,05/07/2013,$308.62,$0.00
650,03,06B,03,650,03,16B,6,650918,PICANTILLO,4590,MOUNTAIN ROAD,PASADENA,21122-5330,08/14/2012,$342.43,$0.00
650,03,06B,05,650,03,16B,5,186500003,BONCHON PASADENA,8159,RITCHIE HIGHWAY,PASADENA,21122,01/30/2018,$244.98,$0.00
650,03,06B,07,650,03,17B,5,196500036,EAST WEST BISTRO ,8151,RITCHIE HIGHWAY,PASADENA,21122,12/12/2019,$422.25,$45.35
650,03,06B,08,650,02,14B,3,216500007,PASSION ASIAN BISTRO,25,MAGOTHY BEACH ROAD,PASADENA,21122-4461,02/11/2021,$265.58,$0.00
650,03,"07,16B","04,04",650,02,15B,1,166500215,MISSION BBQ ELLICOTT CITY,3410,PLUMTREE DRIVE,ELLICOTT CITY,21042,06/15/2016,$877.76,$98.45
650,03,"07,17B","03,03",650,02,15B,3,156500186,GLORY DAYS GRILL - ELLICOTT CITY,10035,BALTIMORE NATIONAL PIKE,ELLICOTT CITY,21042,06/15/2015,$1395.45,$643.08
650,03,07B,02,650,02,14B,4,65085524,SAKURA OF ELLICOTT CITY,10040,BALTIMORE NATIONAL PIKE,ELLICOTT CITY,21042,01/14/2003,$657.02,$252.23
650,03,07B,05,650,02,15B,8,166500029,NIKO,3570,SAINT JOHNS LANE,ELLICOTT CITY,21042,02/01/2016,$230.00,$0.00
650,03,"07B,17","01,04",650,02,12B,8,65093606,DOUBLE T DINER - ELLICOTT CITY,10055,BALTIMORE NATIONAL PIKE,ELLICOTT CITY,21042-3611,06/29/1999,$2324.45,$1517.37
650,03,"07B,18","06,01",650,03,10B,3,226500003,THE ALL AMERICAN STEAKHOUSE - ELLICOTT CITY,8450,BALTIMORE NATIONAL PIKE,ELLICOTT CITY,21043,02/04/2022,$1596.28,$628.17
650,03,"08,16B","05,01",650,03,10B,2,650934,ALE HOUSE COLUMBIA,6480,DOBBIN CENTER WAY,COLUMBIA,21045,10/05/2012,$1754.77,$801.07
650,03,"08,16B","06,03",650,01,15B,6,146500058,MISSION BBQ COLUMBIA,6270,COLUMBIA CROSSING CIRCLE,COLUMBIA,21045,06/24/2014,$931.70,$130.50
650,03,08B,01,650,03,17B,2,650615,N.M. CARROLL MANOR,701,NORTH ARLINGTON AVENUE,BALTIMORE,21217-2455,03/01/2010,$335.00,$0.00
650,03,08B,02,650,03,16B,7,216500023,APRIL'S TABLE ,544,BALTIMORE ANNAPOLIS BOULEVARD,SEVERNA PARK ,21146,07/01/2021,$260.00,$0.00
650,03,08B,03,650,03,12B,5,216500036,THE SOCIAL ,139,RITCHIE HIGHWAY,SEVERNA PARK ,21146,10/07/2021,$470.72,$9.22
650,03,08B,04,650,02,13B,5,226500004,PHO 5UP - HANOVER,1350,DORSEY ROAD,HANOVER,21076,01/24/2022,$240.00,$0.00
650,03,"09,16B","02,02",650,03,04B,4,65091580,SHANNON'S SALOON & RESTAURANT,9338,BALTIMORE NATIONAL PIKE,ELLICOTT CITY,21042-2805,12/29/2003,$2158.73,$1366.50
650,03,"09,19B","01,01",650,02,14B,1,650787,GLORY DAYS GRILL - ELDERSBURG,1348,LIBERTY ROAD,ELDERSBURG,21784-6411,04/29/2011,$1250.41,$646.85
650,03,09B,03,650,02,15B,2,166500210,NORA'S KABOB ELLICOTT CITY,9338,BALTIMORE NATIONAL PIKE,ELLICOTT CITY,21042-2805,05/16/2016,$240.60,$20.60
650,03,09B,04,650,02,13B,2,156500402,ZEN GARDEN,10039,BALTIMORE NATIONAL PIKE,ELLICOTT CITY,21042,12/03/2015,$136.67,$0.00
650,03,09B,05,650,02,13B,6,176500010,K POCHA,8801,BALTIMORE NATIONAL PIKE,ELLICOTT CITY,21043,03/30/2017,$215.00,$0.00
650,03,09B,06,650,01,07B,1,650433,HAN JOONG KWAN,9338,BALTIMORE NATIONAL PIKE,ELLICOTT CITY,21042-2805,08/15/2007,$288.00,$21.10
650,03,10B,01,650,01,04B,1,65094414,DELLIS' BAR & GRILL,8776,PHILADELPHIA ROAD,ROSEDALE,21237,04/25/2001,$1083.67,$360.93
650,03,10B,02,650,01,07B,3,146500020,TACO LOVE GRILL,11550,PHILADELPHIA ROAD,WHITE MARSH,21162,05/16/2014,$895.26,$248.22
650,03,10B,03,650,01,07B,4,156500451,ENDY'S GRILL,1328,EASTERN BOULEVARD,ESSEX,21221,12/30/2015,$285.00,$0.00
650,03,10B,04,650,02,10B,3,186500026,WOODY'S PUB GRUB,11,MARGARET AVENUE,ESSEX,21221-6704,09/21/2018,$0.00,$0.00
650,03,10B,05,650,03,12B,2,216500020,O'FISHEL KOSHER CATERERS ,7000,ROCKLAND HILLS DRIVE,PIKESVILLE,21209-1112,03/15/2021,$63.00,$0.00
650,03,10B,06,650,03,02B,4,216500011,HEAVY SEAS BREWING ,4615,HOLLINS FERRY ROAD,HALETHORPE,21227-4624,03/30/2021,$260.00,$0.00
650,03,11B,05,650,03,14B,4,650616,LEDO PIZZA OF GLEN BURNIE,16,EAST ORDNANCE ROAD,GLEN BURNIE ,21060,02/23/2010,$320.47,$85.47
650,03,11B,06,650,03,14B,5,6501032,YAMA SUSHI BAR GLEN BURNIE,6714,RITCHIE HIGHWAY,GLEN BURNIE ,21061-2870,07/17/2013,$270.04,$0.00
650,03,11B,07,650,03,15B,5,146500247,MISSION BBQ GLEN BURNIE,7748,RITCHIE HIGHWAY,GLEN BURNIE ,21061-4378,11/25/2014,$1023.02,$423.27
650,03,11B,08,650,03,14B,3,6501057,LITTLE INDIA CAFE,20,EAST ORDNANCE ROAD,GLEN BURNIE ,21060,09/24/2013,$316.35,$27.35
650,03,11B,09,650,03,15B,4,216500005,CRAZY CRAB,805,AQUAHART ROAD,GLEN BURNIE ,21061-3968,01/14/2021,$548.81,$64.05
650,03,12B,03,650,02,04B,1,650862,THE ORIENT RESTAURANT BEL AIR,15,NORTH MAIN STREET,BEL AIR,21014-3537,12/12/2011,$213.83,$0.00
650,03,12B,04,650,02,04B,3,65097161,SAKURA OF BEL AIR,615,BELAIR ROAD,BEL AIR,21014,10/12/2001,$487.14,$126.43
650,03,12B,05,650,01,03B,1,650814,SIZZLING BOMBAY,2108,OLD EMMORTON ROAD,BEL AIR,21015-6800,08/02/2011,$240.00,$0.00
650,03,12B,06,650,02,04B,6,216500035,MISSION BBQ - BEL AIR ,627 ,BEL AIR ROAD,BEL AIR,21014,10/14/2021,$783.65,$89.07
650,03,12B,07,650,01,02B,6,236500001,HUO GUO BEL AIR,5,BEL AIR S PKWY,BEL AIR,21015,12/30/2022,$478.52,$0.00
650,03,13B,01,650,01,07B,7,650470,SCOOZZI'S RESTAURANT,7625,GERMAN HILL ROAD,DUNDALK,21222,04/15/2008,$399.00,$0.00
650,03,13B,02,650,01,07B,6,650894,HIBACHI GRILL & BUFFET,7911,EASTERN AVENUE,BALTIMORE ,21224-2141,06/11/2012,$1010.08,$0.00
650,03,13B,03,650,01,05B,1,650936,PHO 7 RICH,4136,EAST JOPPA ROAD,NOTTINGHAM,21236-2286,10/10/2012,$246.98,$0.00
650,03,13B,04,650,01,08B,2,65047797,BOULEVARD DINER,1660,MERRITT BOULEVARD,DUNDALK,21222,04/04/2002,$1945.40,$796.98
650,03,13B,05,650,01,04B,2,6501056,BOMBAY NIGHTS,5007,HONEYGO CENTER DRIVE,PERRY HALL ,21128,05/01/2013,$275.00,$0.00
650,03,13B,06,650,01,08B,4,236500003,LAS ESPERANZAS CAFE 3 ,6500,EASTERN AVE,BALTIMORE,21224,01/03/2023,$347.66,$0.00
650,03,15B,01,650,03,02B,1,206500004,WESTMINSTER ELKS LODGE,538,GORSUCH ROAD,WESTMINSTER,21157-6530,01/24/2020,$396.27,$136.27
650,03,15B,02,650,03,02B,3,166500228,KATANA SUSHI WESTMINSTER,410,MEADOW CREEK DRIVE,WESTMINSTER,21158,08/15/2016,$220.72,$10.72
650,03,15B,03,650,03,02B,2,65048493,SAKURA OF WESTMINSTER,5,WESTMINSTER SHOPPING CENTER,WESTMINSTER,21157,09/25/2003,$646.73,$249.98
650,03,15B,04,650,03,02B,5,216500038,OLD WESTMINSTER WINERY,1550 ,OLD WESTMINSTER RD,WESTMINSTER,21157,11/01/2021,$349.75,$0.00
650,03,15B,05,650,03,05B,3,226500006,TONY LOCOS,710,LISBON CENTER DR,SYKESVILLE,21797,04/18/2022,$678.24,$107.48
650,03,15B,06,650,02,11B,2,236500005,SAKE JAPANESE STEAKHOUSE,10090,REISTERSTOWN ROAD,OWINGS MILLS,21117,01/26/2023,$753.63,$0.00
650,03,16B,05,650,02,14B,2,186500006,HANG ARI,9380,BALTIMORE NATIONAL PIKE,ELLICOTT CITY,21042,03/01/2018,$240.39,$0.00
